# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2240       1.519544784804e-11       9.206945491402e-13      -6.525705337478e-13       0.000000000000e+00       1.998322931000e-16       2.077964872525e-17       7.832692713498e-18 
 2241       1.515511595060e-11       9.204733286579e-13      -6.671517121372e-13       0.000000000000e+00       1.994262560624e-16       2.043503413731e-17       7.834219669598e-18 
 2242       1.511592102824e-11       9.201573781352e-13      -6.817107129551e-13       0.000000000000e+00       1.990211622997e-16       2.009365945848e-17       7.835077195321e-18 
 2243       1.507785939881e-11       9.197463201296e-13      -6.962404859544e-13       0.000000000000e+00       1.986170089865e-16       1.975578632536e-17       7.835261367135e-18 
 2244       1.504092735849e-11       9.192397765244e-13      -7.107339560221e-13       0.000000000000e+00       1.982137932759e-16       1.942167728152e-17       7.834768252282e-18 
 2245       1.500512118176e-11       9.186373685280e-13      -7.251840231517e-13       0.000000000000e+00       1.978115123000e-16       1.909159577845e-17       7.833593908771e-18 
 2246       1.497043712132e-11       9.179387166736e-13      -7.395835624156e-13       0.000000000000e+00       1.974101631696e-16       1.876580617658e-17       7.831734385366e-18 
 2247       1.493687140813e-11       9.171434408184e-13      -7.539254239378e-13       0.000000000000e+00       1.970097429741e-16       1.844457374629e-17       7.829185721580e-18 
 2248       1.490442025135e-11       9.162511601434e-13      -7.682024328657e-13       0.000000000000e+00       1.966102487814e-16       1.812816466889e-17       7.825943947669e-18 
 2249       1.487307983829e-11       9.152614931528e-13      -7.824073893433e-13       0.000000000000e+00       1.962116776383e-16       1.781684603763e-17       7.822005084617e-18 
 2250       1.484284633443e-11       9.141740576732e-13      -7.965330684829e-13       0.000000000000e+00       1.958140265699e-16       1.751088585870e-17       7.817365144133e-18 
 2251       1.481371401970e-11       9.129886965427e-13      -8.105727774877e-13       0.000000000000e+00       1.954172927589e-16       1.721051160072e-17       7.812015488453e-18 
 2252       1.478566968412e-11       9.117061562804e-13      -8.245220310330e-13       0.000000000000e+00       1.950214740830e-16       1.691578554662e-17       7.805928876793e-18 
 2253       1.475869819568e-11       9.103274128298e-13      -8.383768867258e-13       0.000000000000e+00       1.946265685804e-16       1.662672863309e-17       7.799073328130e-18 
 2254       1.473278436058e-11       9.088534462748e-13      -8.521333889309e-13       0.000000000000e+00       1.942325742719e-16       1.634336182844e-17       7.791416753029e-18 
 2255       1.470791292319e-11       9.072852408450e-13      -8.657875687556e-13       0.000000000000e+00       1.938394891605e-16       1.606570613271e-17       7.782926953524e-18 
 2256       1.468406856599e-11       9.056237849204e-13      -8.793354440363e-13       0.000000000000e+00       1.934473112313e-16       1.579378257759e-17       7.773571623003e-18 
 2257       1.466123590945e-11       9.038700710359e-13      -8.927730193231e-13       0.000000000000e+00       1.930560384518e-16       1.552761222652e-17       7.763318346087e-18 
 2258       1.463939951202e-11       9.020250958868e-13      -9.060962858664e-13       0.000000000000e+00       1.926656687716e-16       1.526721617466e-17       7.752134598510e-18 
 2259       1.461854387000e-11       9.000898603330e-13      -9.193012216017e-13       0.000000000000e+00       1.922762001224e-16       1.501261554894e-17       7.739987747006e-18 
 2260       1.459865341752e-11       8.980653694044e-13      -9.323837911356e-13       0.000000000000e+00       1.918876304183e-16       1.476383150803e-17       7.726845049185e-18 
 2261       1.457971252643e-11       8.959526323053e-13      -9.453399457315e-13       0.000000000000e+00       1.914999575552e-16       1.452088524242e-17       7.712673653419e-18 
 2262       1.456170550624e-11       8.937526624193e-13      -9.581656232950e-13       0.000000000000e+00       1.911131794113e-16       1.428379797442e-17       7.697440598720e-18 
 2263       1.454461660405e-11       8.914664773144e-13      -9.708567483596e-13       0.000000000000e+00       1.907272938469e-16       1.405259095813e-17       7.681112814624e-18 
 2264       1.452843000450e-11       8.890950987477e-13      -9.834092320721e-13       0.000000000000e+00       1.903422987041e-16       1.382728547953e-17       7.663657121073e-18 
 2265       1.451312982967e-11       8.866395526701e-13      -9.958189721787e-13       0.000000000000e+00       1.899581918074e-16       1.360790285646e-17       7.645040228293e-18 
 2266       1.449870013899e-11       8.841008692312e-13      -1.008081853010e-12       0.000000000000e+00       1.895749709628e-16       1.339446443864e-17       7.625228736681e-18 
 2267       1.448512492924e-11       8.814800827845e-13      -1.020193745468e-12       0.000000000000e+00       1.891926339589e-16       1.318699160770e-17       7.604189136682e-18 
 2268       1.447238813439e-11       8.787782318915e-13      -1.032150507008e-12       0.000000000000e+00       1.888111785657e-16       1.298550577720e-17       7.581887808675e-18 
 2269       1.446047362560e-11       8.759963593274e-13      -1.043947981630e-12       0.000000000000e+00       1.884306025353e-16       1.279002839263e-17       7.558291022849e-18 
 2270       1.444936521111e-11       8.731355120852e-13      -1.055581999860e-12       0.000000000000e+00       1.880509036019e-16       1.260058093144e-17       7.533364939090e-18 
 2271       1.443904663619e-11       8.701967413811e-13      -1.067048378736e-12       0.000000000000e+00       1.876720794813e-16       1.241718490308e-17       7.507075606860e-18 
 2272       1.442950158304e-11       8.671811026588e-13      -1.078342921795e-12       0.000000000000e+00       1.872941278713e-16       1.223986184898e-17       7.479388965080e-18 
 2273       1.442071367074e-11       8.640896555948e-13      -1.089461419057e-12       0.000000000000e+00       1.869170464515e-16       1.206863334259e-17       7.450270842007e-18 
 2274       1.441266645519e-11       8.609234641032e-13      -1.100399647015e-12       0.000000000000e+00       1.865408328833e-16       1.190352098941e-17       7.419686955125e-18 
 2275       1.440534342901e-11       8.576835963401e-13      -1.111153368613e-12       0.000000000000e+00       1.861654848099e-16       1.174454642699e-17       7.387602911017e-18 
 2276       1.439872802147e-11       8.543711247091e-13      -1.121718333238e-12       0.000000000000e+00       1.857909998561e-16       1.159173132493e-17       7.353984205251e-18 
 2277       1.439280359846e-11       8.509871258654e-13      -1.132090276703e-12       0.000000000000e+00       1.854173756286e-16       1.144509738496e-17       7.318796222264e-18 
 2278       1.438755346236e-11       8.475326807214e-13      -1.142264921233e-12       0.000000000000e+00       1.850446097159e-16       1.130466634091e-17       7.282004235238e-18 
 2279       1.438296085201e-11       8.440088744509e-13      -1.152237975452e-12       0.000000000000e+00       1.846726996879e-16       1.117045995873e-17       7.243573405986e-18 
 2280       1.437900894262e-11       8.404167964943e-13      -1.162005134366e-12       0.000000000000e+00       1.843016430963e-16       1.104250003653e-17       7.203468784832e-18 
 2281       1.437568084571e-11       8.367575405634e-13      -1.171562079349e-12       0.000000000000e+00       1.839314374744e-16       1.092080840458e-17       7.161655310493e-18 
 2282       1.437295960902e-11       8.330322046461e-13      -1.180904478131e-12       0.000000000000e+00       1.835620803373e-16       1.080540692536e-17       7.118097809961e-18 
 2283       1.437082821646e-11       8.292418910112e-13      -1.190027984781e-12       0.000000000000e+00       1.831935691813e-16       1.069631749352e-17       7.072760998382e-18 
 2284       1.436926958804e-11       8.253877062137e-13      -1.198928239697e-12       0.000000000000e+00       1.828259014846e-16       1.059356203597e-17       7.025609478942e-18 
 2285       1.436826657975e-11       8.214707610991e-13      -1.207600869583e-12       0.000000000000e+00       1.824590747067e-16       1.049716251184e-17       6.976607742746e-18 
 2286       1.436780198357e-11       8.174921708083e-13      -1.216041487444e-12       0.000000000000e+00       1.820930862889e-16       1.040714091254e-17       6.925720168700e-18 
 2287       1.436785852733e-11       8.134530547828e-13      -1.224245692567e-12       0.000000000000e+00       1.817279336536e-16       1.032351926175e-17       6.872911023393e-18 
 2288       1.436841887466e-11       8.093545367693e-13      -1.232209070505e-12       0.000000000000e+00       1.813636142049e-16       1.024631961545e-17       6.818144460977e-18 
 2289       1.436946562494e-11       8.051977448244e-13      -1.239927193068e-12       0.000000000000e+00       1.810001253283e-16       1.017556406195e-17       6.761384523051e-18 
 2290       1.437098131318e-11       8.009838113197e-13      -1.247395618302e-12       0.000000000000e+00       1.806374643908e-16       1.011127472190e-17       6.702595138543e-18 
 2291       1.437294859974e-11       7.967139384622e-13      -1.254610656172e-12       0.000000000000e+00       1.802756288961e-16       1.005343429207e-17       6.641761777430e-18 
 2292       1.437535084071e-11       7.923895953032e-13      -1.261571670961e-12       0.000000000000e+00       1.799146169525e-16       1.000186740126e-17       6.578956563383e-18 
 2293       1.437817152102e-11       7.880123219982e-13      -1.268278793553e-12       0.000000000000e+00       1.795544268081e-16       9.956358496231e-18       6.514273576986e-18 
 2294       1.438139406495e-11       7.835836644116e-13      -1.274732157081e-12       0.000000000000e+00       1.791950566957e-16       9.916691228250e-18       6.447807240049e-18 
 2295       1.438500183605e-11       7.791051741230e-13      -1.280931896929e-12       0.000000000000e+00       1.788365048326e-16       9.882648452174e-18       6.379652315989e-18 
 2296       1.438897813712e-11       7.745784084339e-13      -1.286878150738e-12       0.000000000000e+00       1.784787694205e-16       9.854012225581e-18       6.309903910204e-18 
 2297       1.439330621008e-11       7.700049303736e-13      -1.292571058405e-12       0.000000000000e+00       1.781218486458e-16       9.830563807881e-18       6.238657470452e-18 
 2298       1.439796923596e-11       7.653863087060e-13      -1.298010762088e-12       0.000000000000e+00       1.777657406793e-16       9.812083659436e-18       6.166008787222e-18 
 2299       1.440295033481e-11       7.607241179354e-13      -1.303197406211e-12       0.000000000000e+00       1.774104436762e-16       9.798351440676e-18       6.092053994116e-18 
 2300       1.440823256561e-11       7.560199383133e-13      -1.308131137465e-12       0.000000000000e+00       1.770559557764e-16       9.789146011217e-18       6.016889568225e-18 
 2301       1.441379892624e-11       7.512753558445e-13      -1.312812104812e-12       0.000000000000e+00       1.767022751038e-16       9.784245428977e-18       5.940612330500e-18 
 2302       1.441963235339e-11       7.464919622936e-13      -1.317240459485e-12       0.000000000000e+00       1.763493997672e-16       9.783426949296e-18       5.863319446137e-18 
 2303       1.442571572252e-11       7.416713551910e-13      -1.321416354996e-12       0.000000000000e+00       1.759973278595e-16       9.786467024047e-18       5.785108424946e-18 
 2304       1.443203184773e-11       7.368151378396e-13      -1.325339947138e-12       0.000000000000e+00       1.756460574580e-16       9.793141300760e-18       5.706077121732e-18 
 2305       1.443856348179e-11       7.319249193211e-13      -1.329011393984e-12       0.000000000000e+00       1.752955866243e-16       9.803224621737e-18       5.626323736669e-18 
 2306       1.444529331597e-11       7.270023145022e-13      -1.332430855896e-12       0.000000000000e+00       1.749459134045e-16       9.816491023166e-18       5.545946815678e-18 
 2307       1.445220398004e-11       7.220489440407e-13      -1.335598495522e-12       0.000000000000e+00       1.745970358288e-16       9.832713734241e-18       5.465045250803e-18 
 2308       1.445927804220e-11       7.170664343924e-13      -1.338514477806e-12       0.000000000000e+00       1.742489519118e-16       9.851665176282e-18       5.383718280588e-18 
 2309       1.446649800897e-11       7.120564178172e-13      -1.341178969984e-12       0.000000000000e+00       1.739016596524e-16       9.873116961844e-18       5.302065490452e-18 
 2310       1.447384632516e-11       7.070205323851e-13      -1.343592141593e-12       0.000000000000e+00       1.735551570337e-16       9.896839893842e-18       5.220186813068e-18 
 2311       1.448130537379e-11       7.019604219831e-13      -1.345754164470e-12       0.000000000000e+00       1.732094420228e-16       9.922603964666e-18       5.138182528734e-18 
 2312       1.448885747604e-11       6.968777363210e-13      -1.347665212758e-12       0.000000000000e+00       1.728645125714e-16       9.950178355295e-18       5.056153265760e-18 
 2313       1.449648489114e-11       6.917741309382e-13      -1.349325462908e-12       0.000000000000e+00       1.725203666152e-16       9.979331434418e-18       4.974200000831e-18 
 2314       1.450416981636e-11       6.866512672098e-13      -1.350735093680e-12       0.000000000000e+00       1.721770020738e-16       1.000983075755e-17       4.892424059396e-18 
 2315       1.451189438688e-11       6.815108123528e-13      -1.351894286150e-12       0.000000000000e+00       1.718344168514e-16       1.004144306615e-17       4.810927116036e-18 
 2316       1.451964067579e-11       6.763544394329e-13      -1.352803223711e-12       0.000000000000e+00       1.714926088359e-16       1.007393428673e-17       4.729811194845e-18 
 2317       1.452739069398e-11       6.711838273702e-13      -1.353462092075e-12       0.000000000000e+00       1.711515758996e-16       1.010706952998e-17       4.649178669802e-18 
 2318       1.453512639005e-11       6.660006609461e-13      -1.353871079279e-12       0.000000000000e+00       1.708113158987e-16       1.014061308991e-17       4.569132265154e-18 
 2319       1.454282965033e-11       6.608066308093e-13      -1.354030375686e-12       0.000000000000e+00       1.704718266736e-16       1.017432844289e-17       4.489775055787e-18 
 2320       1.455048229870e-11       6.556034334824e-13      -1.353940173989e-12       0.000000000000e+00       1.701331060484e-16       1.020797824688e-17       4.411210467605e-18 
 2321       1.455806609663e-11       6.503927713679e-13      -1.353600669212e-12       0.000000000000e+00       1.697951518317e-16       1.024132434043e-17       4.333542277906e-18 
 2322       1.456556274303e-11       6.451763527548e-13      -1.353012058717e-12       0.000000000000e+00       1.694579618157e-16       1.027412774189e-17       4.256874615758e-18 
 2323       1.457295387422e-11       6.399558918248e-13      -1.352174542204e-12       0.000000000000e+00       1.691215337766e-16       1.030614864847e-17       4.181311962376e-18 
 2324       1.458022106388e-11       6.347331086589e-13      -1.351088321715e-12       0.000000000000e+00       1.687858654749e-16       1.033714643540e-17       4.106959151498e-18 
 2325       1.458734582293e-11       6.295097292432e-13      -1.349753601637e-12       0.000000000000e+00       1.684509546545e-16       1.036687965499e-17       4.033921369763e-18 
 2326       1.459430959952e-11       6.242874854759e-13      -1.348170588707e-12       0.000000000000e+00       1.681167990437e-16       1.039510603581e-17       3.962304157085e-18 
 2327       1.460109377892e-11       6.190681151731e-13      -1.346339492011e-12       0.000000000000e+00       1.677833963544e-16       1.042158248177e-17       3.892213407032e-18 
 2328       1.460767968348e-11       6.138533620753e-13      -1.344260522991e-12       0.000000000000e+00       1.674507442823e-16       1.044606507124e-17       3.823755367200e-18 
 2329       1.461404857255e-11       6.086449758540e-13      -1.341933895446e-12       0.000000000000e+00       1.671188405073e-16       1.046830905619e-17       3.757036639594e-18 
 2330       1.462018164241e-11       6.034447121175e-13      -1.339359825537e-12       0.000000000000e+00       1.667876826926e-16       1.048806886126e-17       3.692164180997e-18 
 2331       1.462606175516e-11       5.982542313698e-13      -1.336539050143e-12       0.000000000000e+00       1.664572686214e-16       1.050516195822e-17       3.629218038360e-18 
 2332       1.463167863737e-11       5.930747951780e-13      -1.333474385495e-12       0.000000000000e+00       1.661275966040e-16       1.051966092925e-17       3.568169367043e-18 
 2333       1.463702371396e-11       5.879075681093e-13      -1.330169178341e-12       0.000000000000e+00       1.657986650726e-16       1.053170260825e-17       3.508961898401e-18 
 2334       1.464208838213e-11       5.827537186090e-13      -1.326626788489e-12       0.000000000000e+00       1.654704724462e-16       1.054142431554e-17       3.451539157790e-18 
 2335       1.464686401143e-11       5.776144190055e-13      -1.322850588828e-12       0.000000000000e+00       1.651430171300e-16       1.054896385846e-17       3.395844464347e-18 
 2336       1.465134194363e-11       5.724908455135e-13      -1.318843965337e-12       0.000000000000e+00       1.648162975161e-16       1.055445953185e-17       3.341820930764e-18 
 2337       1.465551349274e-11       5.673841782389e-13      -1.314610317104e-12       0.000000000000e+00       1.644903119828e-16       1.055805011860e-17       3.289411463057e-18 
 2338       1.465936994501e-11       5.622956011825e-13      -1.310153056337e-12       0.000000000000e+00       1.641650588948e-16       1.055987489019e-17       3.238558760348e-18 
 2339       1.466290255884e-11       5.572263022440e-13      -1.305475608380e-12       0.000000000000e+00       1.638405366035e-16       1.056007360718e-17       3.189205314637e-18 
 2340       1.466610256477e-11       5.521774732265e-13      -1.300581411729e-12       0.000000000000e+00       1.635167434465e-16       1.055878651975e-17       3.141293410573e-18 
 2341       1.466896116548e-11       5.471503098404e-13      -1.295473918042e-12       0.000000000000e+00       1.631936777480e-16       1.055615436826e-17       3.094765125233e-18 
 2342       1.467146953572e-11       5.421460117072e-13      -1.290156592160e-12       0.000000000000e+00       1.628713378184e-16       1.055231838374e-17       3.049562327897e-18 
 2343       1.467361882233e-11       5.371657823642e-13      -1.284632912117e-12       0.000000000000e+00       1.625497219547e-16       1.054742028842e-17       3.005626679818e-18 
 2344       1.467540014416e-11       5.322108292682e-13      -1.278906369155e-12       0.000000000000e+00       1.622288284401e-16       1.054160229628e-17       2.962899634001e-18 
 2345       1.467680459206e-11       5.272823637998e-13      -1.272980467739e-12       0.000000000000e+00       1.619086555441e-16       1.053500711356e-17       2.921322434976e-18 
 2346       1.467782322887e-11       5.223816012672e-13      -1.266858725575e-12       0.000000000000e+00       1.615892015226e-16       1.052777793928e-17       2.880836118571e-18 
 2347       1.467844708936e-11       5.175097609107e-13      -1.260544673617e-12       0.000000000000e+00       1.612704646178e-16       1.052005846578e-17       2.841381511692e-18 
 2348       1.467866718023e-11       5.126680659066e-13      -1.254041856089e-12       0.000000000000e+00       1.609524430583e-16       1.051199287927e-17       2.802899232089e-18 
 2349       1.467847448005e-11       5.078577433713e-13      -1.247353830495e-12       0.000000000000e+00       1.606351350586e-16       1.050372586030e-17       2.765329688139e-18 
 2350       1.467785993926e-11       5.030800243654e-13      -1.240484167637e-12       0.000000000000e+00       1.603185388199e-16       1.049540258433e-17       2.728613078616e-18 
 2351       1.467681448013e-11       4.983361438980e-13      -1.233436451625e-12       0.000000000000e+00       1.600026525294e-16       1.048716872226e-17       2.692689392466e-18 
 2352       1.467532899672e-11       4.936273409305e-13      -1.226214279896e-12       0.000000000000e+00       1.596874743604e-16       1.047917044092e-17       2.657498408584e-18 
 2353       1.467339435487e-11       4.889548583810e-13      -1.218821263226e-12       0.000000000000e+00       1.593730024727e-16       1.047155440365e-17       2.622979695584e-18 
 2354       1.467100139215e-11       4.843199431280e-13      -1.211261025746e-12       0.000000000000e+00       1.590592350119e-16       1.046446777078e-17       2.589072611579e-18 
 2355       1.466814091787e-11       4.797238460151e-13      -1.203537204955e-12       0.000000000000e+00       1.587461701102e-16       1.045805820016e-17       2.555716303953e-18 
 2356       1.466480371298e-11       4.751678218545e-13      -1.195653451736e-12       0.000000000000e+00       1.584338058855e-16       1.045247384775e-17       2.522849709134e-18 
 2357       1.466098053012e-11       4.706531294315e-13      -1.187613430369e-12       0.000000000000e+00       1.581221404422e-16       1.044786336805e-17       2.490411552372e-18 
 2358       1.465666209355e-11       4.661810315085e-13      -1.179420818548e-12       0.000000000000e+00       1.578111718705e-16       1.044437591470e-17       2.458340347510e-18 
 2359       1.465183909911e-11       4.617527948291e-13      -1.171079307393e-12       0.000000000000e+00       1.575008982469e-16       1.044216114100e-17       2.426574396763e-18 
 2360       1.464650221422e-11       4.573696901221e-13      -1.162592601466e-12       0.000000000000e+00       1.571913176338e-16       1.044136920039e-17       2.395051790488e-18 
 2361       1.464064207783e-11       4.530329921058e-13      -1.153964418785e-12       0.000000000000e+00       1.568824280798e-16       1.044215074703e-17       2.363710406962e-18 
 2362       1.463424930042e-11       4.487439794920e-13      -1.145198490838e-12       0.000000000000e+00       1.565742276196e-16       1.044465693631e-17       2.332487912154e-18 
 2363       1.462731446393e-11       4.445039349901e-13      -1.136298562600e-12       0.000000000000e+00       1.562667142735e-16       1.044903942535e-17       2.301321759503e-18 
 2364       1.461982812175e-11       4.403141453111e-13      -1.127268392545e-12       0.000000000000e+00       1.559598860483e-16       1.045545037357e-17       2.270149189689e-18 
 2365       1.461178079870e-11       4.361759011720e-13      -1.118111752660e-12       0.000000000000e+00       1.556537409366e-16       1.046404244320e-17       2.238907230408e-18 
 2366       1.460316299101e-11       4.320904972996e-13      -1.108832428463e-12       0.000000000000e+00       1.553482769167e-16       1.047496879979e-17       2.207532696151e-18 
 2367       1.459396516623e-11       4.280592324349e-13      -1.099434219014e-12       0.000000000000e+00       1.550434919533e-16       1.048838311276e-17       2.175962187973e-18 
 2368       1.458417776329e-11       4.240834093368e-13      -1.089920936933e-12       0.000000000000e+00       1.547393839966e-16       1.050443955593e-17       2.144132093271e-18 
 2369       1.457379119240e-11       4.201643347868e-13      -1.080296408409e-12       0.000000000000e+00       1.544359509831e-16       1.052329280803e-17       2.111978585556e-18 
 2370       1.456279583506e-11       4.163033195923e-13      -1.070564473223e-12       0.000000000000e+00       1.541331908349e-16       1.054509805322e-17       2.079437624230e-18 
 2371       1.455118405138e-11       4.125014963037e-13      -1.060729016006e-12       0.000000000000e+00       1.538311015789e-16       1.056997322300e-17       2.046457208691e-18 
 2372       1.453895621574e-11       4.087592711247e-13      -1.050794060229e-12       0.000000000000e+00       1.535296817049e-16       1.059788546602e-17       2.013034223784e-18 
 2373       1.452611471835e-11       4.050768686252e-13      -1.040763674826e-12       0.000000000000e+00       1.532289298092e-16       1.062876397823e-17       1.979177821430e-18 
 2374       1.451266196128e-11       4.014545137222e-13      -1.030641943011e-12       0.000000000000e+00       1.529288444768e-16       1.066253769758e-17       1.944897186984e-18 
 2375       1.449860035847e-11       3.978924316798e-13      -1.020432962292e-12       0.000000000000e+00       1.526294242805e-16       1.069913530378e-17       1.910201539279e-18 
 2376       1.448393233576e-11       3.943908481096e-13      -1.010140844484e-12       0.000000000000e+00       1.523306677817e-16       1.073848521799e-17       1.875100130660e-18 
 2377       1.446866033088e-11       3.909499889708e-13      -9.997697157307e-13       0.000000000000e+00       1.520325735295e-16       1.078051560255e-17       1.839602247016e-18 
 2378       1.445278679347e-11       3.875700805704e-13      -9.893237165124e-13       0.000000000000e+00       1.517351400617e-16       1.082515436071e-17       1.803717207822e-18 
 2379       1.443631418510e-11       3.842513495635e-13      -9.788070016658e-13       0.000000000000e+00       1.514383659039e-16       1.087232913634e-17       1.767454366170e-18 
 2380       1.441924497930e-11       3.809940229536e-13      -9.682237403980e-13       0.000000000000e+00       1.511422495699e-16       1.092196731364e-17       1.730823108809e-18 
 2381       1.440158166153e-11       3.777983280924e-13      -9.575781163014e-13       0.000000000000e+00       1.508467895618e-16       1.097399601690e-17       1.693832856180e-18 
 2382       1.438332672923e-11       3.746644926807e-13      -9.468743273690e-13       0.000000000000e+00       1.505519843694e-16       1.102834211018e-17       1.656493062450e-18 
 2383       1.436448269184e-11       3.715927447679e-13      -9.361165860102e-13       0.000000000000e+00       1.502578324711e-16       1.108493219707e-17       1.618813215550e-18 
 2384       1.434505207077e-11       3.685833127527e-13      -9.253091190651e-13       0.000000000000e+00       1.499643323331e-16       1.114369262037e-17       1.580802837211e-18 
 2385       1.432503739946e-11       3.656364253831e-13      -9.144561678206e-13       0.000000000000e+00       1.496714824095e-16       1.120454946184e-17       1.542471482999e-18 
 2386       1.430444122337e-11       3.627523117568e-13      -9.035619880251e-13       0.000000000000e+00       1.493792811428e-16       1.126742854192e-17       1.503828742354e-18 
 2387       1.428326609998e-11       3.599312013211e-13      -8.926308499038e-13       0.000000000000e+00       1.490877269634e-16       1.133225541944e-17       1.464884238622e-18 
 2388       1.426151459887e-11       3.571733238735e-13      -8.816670381740e-13       0.000000000000e+00       1.487968182895e-16       1.139895539136e-17       1.425647629093e-18 
 2389       1.423918930163e-11       3.544789095616e-13      -8.706748520604e-13       0.000000000000e+00       1.485065535277e-16       1.146745349247e-17       1.386128605038e-18 
 2390       1.421629280196e-11       3.518481888835e-13      -8.596586053100e-13       0.000000000000e+00       1.482169310721e-16       1.153767449511e-17       1.346336891743e-18 
 2391       1.419282770566e-11       3.492813926879e-13      -8.486226262078e-13       0.000000000000e+00       1.479279493053e-16       1.160954290892e-17       1.306282248548e-18 
 2392       1.416879663062e-11       3.467787521745e-13      -8.375712575917e-13       0.000000000000e+00       1.476396065973e-16       1.168298298054e-17       1.265974468880e-18 
 2393       1.414420220686e-11       3.443404988940e-13      -8.265088568675e-13       0.000000000000e+00       1.473519013066e-16       1.175791869333e-17       1.225423380290e-18 
 2394       1.411904707653e-11       3.419668647484e-13      -8.154397960248e-13       0.000000000000e+00       1.470648317791e-16       1.183427376711e-17       1.184638844491e-18 
 2395       1.409333389394e-11       3.396580819911e-13      -8.043684616515e-13       0.000000000000e+00       1.467783963490e-16       1.191197165785e-17       1.143630757392e-18 
 2396       1.406706532556e-11       3.374143832276e-13      -7.932992549495e-13       0.000000000000e+00       1.464925933381e-16       1.199093555741e-17       1.102409049133e-18 
 2397       1.404024405002e-11       3.352360014151e-13      -7.822365917498e-13       0.000000000000e+00       1.462074210563e-16       1.207108839330e-17       1.060983684125e-18 
 2398       1.401287275816e-11       3.331231698628e-13      -7.711849025275e-13       0.000000000000e+00       1.459228778013e-16       1.215235282831e-17       1.019364661082e-18 
 2399       1.398495415301e-11       3.310761222328e-13      -7.601486324175e-13       0.000000000000e+00       1.456389618585e-16       1.223465126033e-17       9.775620130604e-19 
 2400       1.395649094983e-11       3.290950925392e-13      -7.491322412290e-13       0.000000000000e+00       1.453556715013e-16       1.231790582199e-17       9.355858074928e-19 
 2401       1.392748587611e-11       3.271803151495e-13      -7.381402034615e-13       0.000000000000e+00       1.450730049909e-16       1.240203838044e-17       8.934461462247e-19 
 2402       1.389794167158e-11       3.253320247838e-13      -7.271770083195e-13       0.000000000000e+00       1.447909605762e-16       1.248697053706e-17       8.511531655508e-19 
 2403       1.386786108822e-11       3.235504565156e-13      -7.162471597279e-13       0.000000000000e+00       1.445095364940e-16       1.257262362713e-17       8.087170362509e-19 
 2404       1.383724689031e-11       3.218358457719e-13      -7.053551763473e-13       0.000000000000e+00       1.442287309687e-16       1.265891871965e-17       7.661479636262e-19 
 2405       1.380610185440e-11       3.201884283334e-13      -6.945055915889e-13       0.000000000000e+00       1.439485422126e-16       1.274577661695e-17       7.234561875351e-19 
 2406       1.377442876934e-11       3.186084403347e-13      -6.837029536303e-13       0.000000000000e+00       1.436689684257e-16       1.283311785451e-17       6.806519824296e-19 
 2407       1.374223043629e-11       3.170961182645e-13      -6.729518254299e-13       0.000000000000e+00       1.433900077957e-16       1.292086270060e-17       6.377456573908e-19 
 2408       1.370950966875e-11       3.156516989657e-13      -6.622567847431e-13       0.000000000000e+00       1.431116584981e-16       1.300893115607e-17       5.947475561658e-19 
 2409       1.367626929256e-11       3.142754196359e-13      -6.516224241365e-13       0.000000000000e+00       1.428339186959e-16       1.309724295402e-17       5.516680572030e-19 
 2410       1.364251214591e-11       3.129675178275e-13      -6.410533510040e-13       0.000000000000e+00       1.425567865399e-16       1.318571755956e-17       5.085175736886e-19 
 2411       1.360824220090e-11       3.117280820304e-13      -6.305538132473e-13       0.000000000000e+00       1.422802602730e-16       1.327430202619e-17       4.653049233234e-19 
 2412       1.357346793563e-11       3.105566024283e-13      -6.201265738046e-13       0.000000000000e+00       1.420043385437e-16       1.336305475054e-17       4.220324267615e-19 
 2413       1.353819898261e-11       3.094524174146e-13      -6.097740293176e-13       0.000000000000e+00       1.417290200948e-16       1.345206222572e-17       3.787007794770e-19 
 2414       1.350244500912e-11       3.084148627596e-13      -5.994985838523e-13       0.000000000000e+00       1.414543036584e-16       1.354141123110e-17       3.353106793224e-19 
 2415       1.346621571725e-11       3.074432716069e-13      -5.893026489068e-13       0.000000000000e+00       1.411801879566e-16       1.363118883265e-17       2.918628265309e-19 
 2416       1.342952084394e-11       3.065369744714e-13      -5.791886434186e-13       0.000000000000e+00       1.409066717010e-16       1.372148238318e-17       2.483579237195e-19 
 2417       1.339237016100e-11       3.056952992357e-13      -5.691589937724e-13       0.000000000000e+00       1.406337535928e-16       1.381237952269e-17       2.047966758906e-19 
 2418       1.335477347518e-11       3.049175711477e-13      -5.592161338068e-13       0.000000000000e+00       1.403614323230e-16       1.390396817863e-17       1.611797904351e-19 
 2419       1.331674062817e-11       3.042031128174e-13      -5.493625048230e-13       0.000000000000e+00       1.400897065721e-16       1.399633656621e-17       1.175079771345e-19 
