# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  465       2.825138827081e-10       1.837721546304e-12      -9.993087244447e-12       6.985220016849e-15       9.444703237529e-14       4.150761407740e-15       1.128698089659e-15 
  466       2.839674078032e-10       1.814135855124e-12      -1.000542868870e-11       7.010458613908e-15       9.374136785960e-14       4.038300102615e-15       1.113933005800e-15 
  467       2.854236899923e-10       1.790576857399e-12      -1.001313418601e-11       7.035785328728e-15       9.304230398063e-14       3.928477567074e-15       1.099171172181e-15 
  468       2.868819244820e-10       1.767057446144e-12      -1.001622945757e-11       7.061197386060e-15       9.234979235674e-14       3.821272249106e-15       1.084414604336e-15 
  469       2.883412929220e-10       1.743590703484e-12      -1.001474141418e-11       7.086691954795e-15       9.166378178758e-14       3.716661677112e-15       1.069665334939e-15 
  470       2.898009633331e-10       1.720189901576e-12      -1.000869816392e-11       7.112266147638e-15       9.098421823456e-14       3.614622453920e-15       1.054925413852e-15 
  471       2.912600900356e-10       1.696868503540e-12      -9.998129019757e-12       7.137917020799e-15       9.031104480134e-14       3.515130250792e-15       1.040196908162e-15 
  472       2.927178135778e-10       1.673640164381e-12      -9.983064507226e-12       7.163641573671e-15       8.964420171435e-14       3.418159801438e-15       1.025481902233e-15 
  473       2.941732606638e-10       1.650518731917e-12      -9.963536372063e-12       7.189436748518e-15       8.898362630333e-14       3.323684896018e-15       1.010782497745e-15 
  474       2.956255440824e-10       1.627518247706e-12      -9.939577587856e-12       7.215299430154e-15       8.832925298176e-14       3.231678375160e-15       9.961008137395e-16 
  475       2.970737626348e-10       1.604652947969e-12      -9.911222363694e-12       7.241226445627e-15       8.768101322742e-14       3.142112123965e-15       9.814389866639e-16 
  476       2.985170010633e-10       1.581937264520e-12      -9.878506151815e-12       7.267214563905e-15       8.703883556290e-14       3.054957066015e-15       9.667991704163e-16 
  477       2.999543299795e-10       1.559385825689e-12      -9.841465655254e-12       7.293260495556e-15       8.640264553605e-14       2.970183157390e-15       9.521835363889e-16 
  478       3.013848057924e-10       1.537013457249e-12      -9.800138835491e-12       7.319360892434e-15       8.577236570056e-14       2.887759380668e-15       9.375942735121e-16 
  479       3.028074706370e-10       1.514835183343e-12      -9.754564920096e-12       7.345512347358e-15       8.514791559638e-14       2.807653738944e-15       9.230335882991e-16 
  480       3.042213523023e-10       1.492866227408e-12      -9.704784410384e-12       7.371711393801e-15       8.452921173031e-14       2.729833249833e-15       9.085037048899e-16 
  481       3.056254641597e-10       1.471122013105e-12      -9.650839089056e-12       7.397954505569e-15       8.391616755643e-14       2.654263939482e-15       8.940068650953e-16 
  482       3.070188050914e-10       1.449618165239e-12      -9.592772027851e-12       7.424238096485e-15       8.330869345667e-14       2.580910836581e-15       8.795453284416e-16 
  483       3.084003594185e-10       1.428370510691e-12      -9.530627595193e-12       7.450558520073e-15       8.270669672125e-14       2.509737966371e-15       8.651213722141e-16 
  484       3.097690968294e-10       1.407395079342e-12      -9.464451463840e-12       7.476912069240e-15       8.211008152925e-14       2.440708344654e-15       8.507372915018e-16 
  485       3.111239723082e-10       1.386708104997e-12      -9.394290618529e-12       7.503294975962e-15       8.151874892905e-14       2.373783971803e-15       8.363953992412e-16 
  486       3.124639260627e-10       1.366326026314e-12      -9.320193363628e-12       7.529703410964e-15       8.093259681891e-14       2.308925826772e-15       8.220980262609e-16 
  487       3.137878834529e-10       1.346265487728e-12      -9.242209330782e-12       7.556133483404e-15       8.035151992738e-14       2.246093861104e-15       8.078475213254e-16 
  488       3.150947549192e-10       1.326543340378e-12      -9.160389486562e-12       7.582581240558e-15       7.977540979390e-14       2.185246992943e-15       7.936462511794e-16 
  489       3.163834359108e-10       1.307176643035e-12      -9.074786140110e-12       7.609042667501e-15       7.920415474923e-14       2.126343101044e-15       7.794966005922e-16 
  490       3.176528068138e-10       1.288182663025e-12      -8.985452950793e-12       7.635513686793e-15       7.863763989602e-14       2.069339018778e-15       7.654009724014e-16 
  491       3.189018765891e-10       1.269577154188e-12      -8.892446094249e-12       7.661990369392e-15       7.807576605702e-14       2.014195032388e-15       7.513613863665e-16 
  492       3.201302185114e-10       1.251369132761e-12      -8.795827782996e-12       7.688469574930e-15       7.751850727710e-14       1.960888534491e-15       7.373782625662e-16 
  493       3.213375471969e-10       1.233565948565e-12      -8.695662865189e-12       7.714948329784e-15       7.696585498626e-14       1.909400763237e-15       7.234516020475e-16 
  494       3.225235760611e-10       1.216174994043e-12      -8.592017683850e-12       7.741423617341e-15       7.641779917585e-14       1.859712330902e-15       7.095813846038e-16 
  495       3.236880173179e-10       1.199203704337e-12      -8.484960085085e-12       7.767892377793e-15       7.587432838850e-14       1.811803220131e-15       6.957675686188e-16 
  496       3.248305819802e-10       1.182659557353e-12      -8.374559426314e-12       7.794351507918e-15       7.533542970805e-14       1.765652780187e-15       6.820100909124e-16 
  497       3.259509798584e-10       1.166550073833e-12      -8.260886584492e-12       7.820797860876e-15       7.480108874946e-14       1.721239723199e-15       6.683088665850e-16 
  498       3.270489195612e-10       1.150882817429e-12      -8.144013964330e-12       7.847228245988e-15       7.427128964876e-14       1.678542120407e-15       6.546637888623e-16 
  499       3.281241084945e-10       1.135665394764e-12      -8.024015506524e-12       7.873639428532e-15       7.374601505295e-14       1.637537398411e-15       6.410747289407e-16 
  500       3.291762528614e-10       1.120905455513e-12      -7.900966695975e-12       7.900028129529e-15       7.322524610994e-14       1.598202335419e-15       6.275415358318e-16 
  501       3.302050576619e-10       1.106610692465e-12      -7.774944570012e-12       7.926391025526e-15       7.270896245850e-14       1.560513057491e-15       6.140640362074e-16 
  502       3.312102266925e-10       1.092788841596e-12      -7.646027726616e-12       7.952724748393e-15       7.219714221814e-14       1.524445034787e-15       6.006420342443e-16 
  503       3.321914625458e-10       1.079447682142e-12      -7.514296332646e-12       7.979025885105e-15       7.168976197907e-14       1.489973077818e-15       5.872753114693e-16 
  504       3.331484666103e-10       1.066595036664e-12      -7.379832132058e-12       8.005290977530e-15       7.118679679212e-14       1.457071333688e-15       5.739636266042e-16 
  505       3.340809390700e-10       1.054238771123e-12      -7.242718454134e-12       8.031516522222e-15       7.068822015868e-14       1.425713282344e-15       5.607067154102e-16 
  506       3.349885789042e-10       1.042386794946e-12      -7.103040221699e-12       8.057698970203e-15       7.019400402058e-14       1.395871732823e-15       5.475042905335e-16 
  507       3.358710838870e-10       1.031047061100e-12      -6.960883959352e-12       8.083834726757e-15       6.970411875007e-14       1.367518819498e-15       5.343560413495e-16 
  508       3.367281505872e-10       1.020227566159e-12      -6.816337801681e-12       8.109920151213e-15       6.921853313972e-14       1.340625998327e-15       5.212616338082e-16 
  509       3.375594743675e-10       1.009936350377e-12      -6.669491501494e-12       8.135951556737e-15       6.873721439237e-14       1.315164043096e-15       5.082207102788e-16 
  510       3.383647493850e-10       1.000181497756e-12      -6.520436438039e-12       8.161925210117e-15       6.826012811100e-14       1.291103041673e-15       4.952328893947e-16 
  511       3.391436685899e-10       9.909711361176e-13      -6.369265625227e-12       8.187837331556e-15       6.778723828875e-14       1.268412392250e-15       4.822977658983e-16 
  512       3.398959237262e-10       9.823134371723e-13      -6.216073719858e-12       8.213684094453e-15       6.731850729874e-14       1.247060799591e-15       4.694149104860e-16 
  513       3.406212053303e-10       9.742166165903e-13      -6.060957029841e-12       8.239461625199e-15       6.685389588408e-14       1.227016271279e-15       4.565838696531e-16 
  514       3.413192027316e-10       9.666889340713e-13      -5.904013522421e-12       8.265166002957e-15       6.639336314778e-14       1.208246113966e-15       4.438041655384e-16 
  515       3.419896040517e-10       9.597386934151e-13      -5.745342832401e-12       8.290793259458e-15       6.593686654262e-14       1.190716929616e-15       4.310752957697e-16 
  516       3.426320962041e-10       9.533742425916e-13      -5.585046270363e-12       8.316339378784e-15       6.548436186116e-14       1.174394611755e-15       4.183967333078e-16 
  517       3.432463648940e-10       9.476039738109e-13      -5.423226830897e-12       8.341800297159e-15       6.503580322562e-14       1.159244341718e-15       4.057679262924e-16 
  518       3.438320946180e-10       9.424363235937e-13      -5.259989200820e-12       8.367171902733e-15       6.459114307779e-14       1.145230584893e-15       3.931882978859e-16 
  519       3.443889686635e-10       9.378797728414e-13      -5.095439767401e-12       8.392450035376e-15       6.415033216902e-14       1.132317086975e-15       3.806572461195e-16 
  520       3.449166691089e-10       9.339428469062e-13      -4.929686626585e-12       8.417630486462e-15       6.371331955008e-14       1.120466870203e-15       3.681741437369e-16 
  521       3.454148768227e-10       9.306341156617e-13      -4.762839591215e-12       8.442708998659e-15       6.328005256112e-14       1.109642229619e-15       3.557383380400e-16 
  522       3.458832714635e-10       9.279621935726e-13      -4.595010199256e-12       8.467681265715e-15       6.285047682160e-14       1.099804729305e-15       3.433491507335e-16 
  523       3.463215314796e-10       9.259357397653e-13      -4.426311722021e-12       8.492542932248e-15       6.242453622021e-14       1.090915198635e-15       3.310058777698e-16 
  524       3.467293341088e-10       9.245634580978e-13      -4.256859172391e-12       8.517289593536e-15       6.200217290478e-14       1.082933728522e-15       3.187077891939e-16 
  525       3.471063553778e-10       9.238540972302e-13      -4.086769313039e-12       8.541916795300e-15       6.158332727224e-14       1.075819667666e-15       3.064541289881e-16 
  526       3.474522701020e-10       9.238164506946e-13      -3.916160664657e-12       8.566420033497e-15       6.116793795852e-14       1.069531618797e-15       2.942441149175e-16 
  527       3.477667518856e-10       9.244593569656e-13      -3.745153514174e-12       8.590794754104e-15       6.075594182849e-14       1.064027434927e-15       2.820769383739e-16 
  528       3.480494731204e-10       9.257916995304e-13      -3.573869922984e-12       8.615036352913e-15       6.034727396588e-14       1.059264215593e-15       2.699517642218e-16 
